station_id,level,sort_order,exercise_id,dose,primary_pillar,secondary_pillar,load,list,where_setting,best_with
burpee,Development,4,EX0197,30 s on / 30 s off × 10,Threshold,Durability,High,Core list,Home or gym,Group-friendly
burpee,Development,5,EX0406,,Durability,Balanced Athleticism,High,Core list,Home or gym,Solo OK
burpee,Development,6,EX0395,With deadlift,Durability,Balanced Athleticism,Moderate,Core list,Home or gym,Solo OK
burpee,Development,7,EX0411,,Durability,Balanced Athleticism,Moderate,Core list,Gym,Solo OK
burpee,Development,8,EX0412,,Durability,Threshold,Moderate,Core list,Gym,Solo OK
burpee,Development,9,EX0175,Volume sets,Durability,Balanced Athleticism,Moderate,Core list,Home or gym,Solo OK
burpee,Development,10,EX0190,,Balanced Athleticism,Durability,Moderate,Core list,Home or gym,Solo OK
burpee,Development,11,EX0143,,Balanced Athleticism,,High,Core list,Gym,Solo OK
burpee,Development,12,EX0398,,Balanced Athleticism,Economy,Moderate,Core list,Home or gym,Solo OK
burpee,Development,13,EX0077,,Balanced Athleticism,Durability,Moderate,Core list,Home or gym,Solo OK
burpee,Development,14,EX0053,,Economy,Balanced Athleticism,Moderate,Core list,Home or gym,Solo OK
burpee,Development,15,EX0197,EMOM × 12,Durability,Threshold,Moderate,Core list,Home or gym,Group-friendly
burpee,Development,16,EX0413,,Durability,Threshold,High,Core list,Gym,Group-friendly
burpee,Development,17,EX0386,Light,Economy,Balanced Athleticism,Low,Core list,Home or gym,Solo OK
burpee,Development,18,EX0197,Max reps in 5 min,Threshold,Durability,High,Core list,Home or gym,Solo OK
burpee,Development,19,EX0122,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
burpee,Development,20,EX0400,,Balanced Athleticism,,Moderate,Core list,Home or gym,Solo OK
burpee,Development,21,EX0102,,Balanced Athleticism,,Moderate,Added,Gym,Solo OK
burpee,Development,22,EX0414,,Balanced Athleticism,,Moderate,Added,Home or gym,Solo OK
burpee,Development,23,EX0199,,Durability,Balanced Athleticism,Moderate,Added,Gym,Solo OK
burpee,Development,24,EX0329,,Durability,Economy,Moderate,Added,Home or gym,Solo OK
burpee,Development,25,EX0198,,Balanced Athleticism,,Moderate,Added,Gym,Solo OK
burpee,Development,26,EX0222,,Balanced Athleticism,,Moderate,Added,Home or gym,Solo OK
burpee,Development,27,EX0332,Double,Economy,Balanced Athleticism,Moderate,Added,Home or gym,Solo OK
burpee,Development,28,EX0284,,Balanced Athleticism,Economy,Moderate,Added,Home or gym,Solo OK
bear,Foundation,1,EX0415,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
bear,Foundation,2,EX0202,Knees hovering,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
bear,Foundation,3,EX0026,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
bear,Foundation,4,EX0095,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
bear,Foundation,5,EX0206,"Short, 5 m",Economy,Balanced Athleticism,Low,Core list,Home or gym,Solo OK
bear,Foundation,6,EX0416,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
bear,Foundation,7,EX0175,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
bear,Foundation,8,EX0205,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
bear,Foundation,9,EX0359,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
bear,Foundation,10,EX0063,,Balanced Athleticism,Fatigue Management,Low,Core list,Home or gym,Solo OK
bear,Foundation,11,EX0010,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
bear,Foundation,12,EX0080,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
bear,Foundation,13,EX0379,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
bear,Foundation,14,EX0390,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
bear,Foundation,15,EX0017,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
bear,Foundation,16,EX0392,Slow,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
bear,Foundation,17,EX0417,,Balanced Athleticism,Economy,Low,Core list,Home or gym,Solo OK
bear,Foundation,18,EX0418,,Balanced Athleticism,Economy,Low,Core list,Home or gym,Solo OK
bear,Foundation,19,EX0419,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
bear,Foundation,20,EX0420,Opposite hand–foot,Economy,,Low,Core list,Home or gym,Solo OK
bear,Foundation,21,EX0226,,Balanced Athleticism,,Low,Added,Gym,Solo OK
bear,Foundation,22,EX0008,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
bear,Foundation,23,EX0027,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
bear,Foundation,24,EX0081,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
bear,Foundation,25,EX0267,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
bear,Foundation,26,EX0232,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
bear,Development,1,EX0206,5 × 20 m,Durability,Balanced Athleticism,Moderate,Core list,Home or gym,Solo OK
bear,Development,2,EX0421,Plate on back,Balanced Athleticism,Durability,Moderate,Core list,Home or gym,Solo OK
bear,Development,3,EX0422,,Balanced Athleticism,Durability,High,Core list,Gym,Solo OK
bear,Development,4,EX0418,4 × 10 m,Balanced Athleticism,Economy,Moderate,Core list,Home or gym,Solo OK
bear,Development,5,EX0423,,Durability,Balanced Athleticism,Moderate,Core list,Home or gym,Solo OK
bear,Development,6,EX0206,30 s on / 30 s off,Durability,Threshold,Moderate,Core list,Home or gym,Group-friendly
bear,Development,7,EX0400,,Balanced Athleticism,,Moderate,Core list,Home or gym,Solo OK
bear,Development,8,EX0286,,Balanced Athleticism,,Moderate,Core list,Home or gym,Solo OK
bear,Development,9,EX0222,,Balanced Athleticism,,Moderate,Core list,Home or gym,Solo OK
bear,Development,10,EX0202,Loaded,Balanced Athleticism,,Moderate,Core list,Home or gym,Solo OK
bear,Development,11,EX0206,Ladder,Durability,Threshold,Moderate,Core list,Home or gym,Group-friendly
bear,Development,12,EX0269,,Balanced Athleticism,,Moderate,Core list,Home or gym,Solo OK
bear,Development,13,EX0052,,Balanced Athleticism,,Moderate,Core list,Gym,Solo OK
bear,Development,14,EX0086,,Balanced Athleticism,,Moderate,Core list,Home or gym,Solo OK
bear,Development,15,EX0197,,Durability,Threshold,Moderate,Core list,Home or gym,Solo OK
bear,Development,16,EX0143,,Balanced Athleticism,,High,Core list,Gym,Solo OK
bear,Development,17,EX0424,,Balanced Athleticism,,Moderate,Core list,Home or gym,Solo OK
bear,Development,18,EX0425,,Durability,Threshold,Moderate,Core list,Home or gym,Solo OK
bear,Development,19,EX0426,,Balanced Athleticism,,Moderate,Core list,Home or gym,Solo OK
bear,Development,20,EX0219,"Heavy, forearm endurance",Balanced Athleticism,Durability,High,Core list,Home or gym,Solo OK
bear,Development,21,EX0195,Heavy,Balanced Athleticism,Durability,High,Added,Gym,Solo OK
bear,Development,22,EX0175,Volume sets,Durability,Balanced Athleticism,Moderate,Added,Home or gym,Solo OK
bear,Development,23,EX0102,,Balanced Athleticism,,Moderate,Added,Gym,Solo OK
bear,Development,24,EX0114,,Balanced Athleticism,,Moderate,Added,Gym,Solo OK
bear,Development,25,EX0282,,Balanced Athleticism,,Moderate,Added,Home or gym,Solo OK
bear,Development,26,EX0221,Heavy,Balanced Athleticism,Durability,High,Added,Gym,Solo OK
msu,Foundation,1,EX0427,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
msu,Foundation,2,EX0428,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
msu,Foundation,3,EX0010,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
msu,Foundation,4,EX0080,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
msu,Foundation,5,EX0095,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
msu,Foundation,6,EX0429,Light,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
msu,Foundation,7,EX0430,,Economy,Balanced Athleticism,Low,Core list,Home or gym,Solo OK
msu,Foundation,8,EX0343,,Balanced Athleticism,Economy,Low,Core list,Home or gym,Solo OK
msu,Foundation,9,EX0152,,Balanced Athleticism,Fatigue Management,Low,Core list,Home or gym,Solo OK
msu,Foundation,10,EX0087,,Balanced Athleticism,Fatigue Management,Low,Core list,Home or gym,Solo OK
msu,Foundation,11,EX0008,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
msu,Foundation,12,EX0431,Tuck,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
msu,Foundation,13,EX0017,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
msu,Foundation,14,EX0026,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
msu,Foundation,15,EX0432,Light,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
msu,Foundation,16,EX0433,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
msu,Foundation,17,EX0434,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
msu,Foundation,18,EX0435,,Balanced Athleticism,Fatigue Management,Low,Core list,Home or gym,Solo OK
msu,Foundation,19,EX0436,,Economy,,Low,Core list,Home or gym,Solo OK
msu,Foundation,20,EX0019,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
msu,Foundation,21,EX0199,Light,Economy,Balanced Athleticism,Low,Added,Gym,Solo OK
msu,Foundation,22,EX0101,Light,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
msu,Foundation,23,EX0437,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
msu,Foundation,24,EX0205,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
msu,Development,1,EX0438,5 × 15,Durability,Economy,Moderate,Core list,Home or gym,Solo OK
msu,Development,2,EX0110,,Balanced Athleticism,,Moderate,Core list,Home or gym,Solo OK
msu,Development,3,EX0439,,Balanced Athleticism,,High,Core list,Gym,Solo OK
msu,Development,4,EX0114,,Balanced Athleticism,,Moderate,Core list,Gym,Solo OK
msu,Development,5,EX0109,,Balanced Athleticism,,Moderate,Core list,Gym,Solo OK
msu,Development,6,EX0079,,Balanced Athleticism,,Low,Core list,Gym,Solo OK
msu,Development,7,EX0086,,Balanced Athleticism,,Moderate,Core list,Home or gym,Solo OK
msu,Development,8,EX0431,,Balanced Athleticism,,Moderate,Core list,Home or gym,Solo OK
msu,Development,9,EX0101,,Balanced Athleticism,Threshold,Moderate,Core list,Home or gym,Solo OK
msu,Development,10,EX0427,EMOM × 15,Durability,Balanced Athleticism,Moderate,Core list,Home or gym,Group-friendly
msu,Development,11,EX0432,Heavy,Balanced Athleticism,,Moderate,Core list,Home or gym,Solo OK
msu,Development,12,EX0116,,Balanced Athleticism,,Moderate,Core list,Home or gym,Solo OK
msu,Development,13,EX0440,,Balanced Athleticism,,Moderate,Core list,Home or gym,Solo OK
msu,Development,14,EX0027,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
msu,Development,15,EX0199,,Durability,Balanced Athleticism,Moderate,Core list,Gym,Solo OK
msu,Development,16,EX0343,Chest throw,Balanced Athleticism,Economy,Moderate,Core list,Home or gym,Solo OK
msu,Development,17,EX0441,,Balanced Athleticism,,High,Core list,Gym,Solo OK
msu,Development,18,EX0442,Regressed,Balanced Athleticism,,High,Core list,Home or gym,Solo OK
msu,Development,19,EX0427,3 × 30,Durability,Balanced Athleticism,Moderate,Core list,Home or gym,Solo OK
msu,Development,20,EX0095,"Variations, 60 s",Balanced Athleticism,,Moderate,Core list,Home or gym,Solo OK
msu,Development,21,EX0443,,Balanced Athleticism,,Moderate,Added,Gym,Solo OK
msu,Development,22,EX0282,,Balanced Athleticism,,Moderate,Added,Home or gym,Solo OK
msu,Development,23,EX0444,,Balanced Athleticism,Economy,Moderate,Added,Home or gym,Solo OK
msu,Development,24,EX0445,,Balanced Athleticism,,Moderate,Added,Gym,Solo OK
msu,Development,25,EX0286,,Balanced Athleticism,,Moderate,Added,Home or gym,Solo OK
